1949080612 11 HSE
1949080700  5 R
1949080712  5 R
1949080800  5 R
1949080812  5 R
1949080900  5 R
1949080912  5 R
1949081000 11 HSE
1949081012 12 H
1949081100  7 HE
1949081112  7 HE
1949081200 10 TNW
1949081212 10 TNW
1949081300 10 TNW
1949081312  2 T
1949081400  3 SW
1949081412  3 SW
1949081500  9 HNW
1949081512  8 W
1949081600 12 H
1949081612  7 HE
1949081700  4 NE
1949081712  4 NE
1949081800  1 TSW
1949081812  6 HW
1949081900  6 HW
1949081912 12 H
1949082000  7 HE
1949082012 10 TNW
1949082100  2 T
1949082112  2 T
1949082200  3 SW
1949082212 12 H
1949082300  7 HE
1949082312  7 HE
1949082400  8 W
1949082412  8 W
1949082500  8 W
1949082512  2 T
1949082600  3 SW
1949082612  3 SW
1949082700  3 SW
1949082712  9 HNW
1949082800  9 HNW
1949082812  9 HNW
1949082900  3 SW
1949082912  3 SW
1949083000  1 TSW
1949083012  5 R
1949083100  1 TSW
1949083112  5 R
1949090100 12 H
1949090112 12 H
1949090200  7 HE
1949090212  7 HE
1949090300 12 H
1949090312 12 H
1949090400 12 H
1949090412 12 H
1949090500 12 H
1949090512 12 H
1949090600 12 H
1949090612 12 H
1949090700 12 H
1949090712 12 H
1949090800 12 H
1949090812 12 H
1949090900 12 H
1949090912 12 H
1949091000 12 H
1949091012 12 H
1949091100 12 H
1949091112 12 H
1949091200  1 TSW
1949091212  6 HW
1949091300  6 HW
1949091312 11 HSE
1949091400  5 R
1949091412  5 R
1949091500  4 NE
1949091512  4 NE
1949091600  4 NE
1949091612  4 NE
1949091700  4 NE
1949091712  4 NE
1949091800 10 TNW
1949091812 10 TNW
1949091900  1 TSW
1949091912  2 T
1949092000  3 SW
1949092012  3 SW
1949092100  3 SW
1949092112  3 SW
1949092200  8 W
1949092212  8 W
1949092300  9 HNW
1949092312  2 T
1949092400  3 SW
1949092412  3 SW
1949092500  3 SW
1949092512  3 SW
1949092600  2 T
1949092612  3 SW
1949092700  2 T
1949092712  2 T
1949092800  2 T
1949092812  3 SW
1949092900  3 SW
1949092912  3 SW
1949093000  9 HNW
1949093012  9 HNW
1949100100 12 H
1949100112 12 H
1949100200  9 HNW
1949100212  9 HNW
1949100300 12 H
1949100312 12 H
1949100400  7 HE
1949100412  7 HE
1949100500  8 W
1949100512  8 W
1949100600  7 HE
1949100612  8 W
1949100700  8 W
1949100712 12 H
1949100800 11 HSE
1949100812  7 HE
1949100900  7 HE
1949100912 12 H
1949101000 11 HSE
1949101012 11 HSE
1949101100 11 HSE
1949101112  7 HE
1949101200 10 TNW
1949101212 10 TNW
1949101300 10 TNW
1949101312 10 TNW
1949101400 10 TNW
1949101412 10 TNW
1949101500  2 T
1949101512  2 T
1949101600  2 T
1949101612  2 T
1949101700  2 T
1949101712  2 T
1949101800  3 SW
1949101812  9 HNW
1949101900 12 H
1949101912 12 H
1949102000  7 HE
1949102012  7 HE
1949102100  7 HE
1949102112  8 W
1949102200  8 W
1949102212  8 W
1949102300 12 H
1949102312 12 H
1949102400 12 H
1949102412 12 H
1949102500 12 H
1949102512 12 H
1949102600 12 H
1949102612  7 HE
1949102700  8 W
1949102712  8 W
1949102800  8 W
