,Auckland,Masterton,Wellington,Nelson,Hokitika,Lincoln,Dunedin
1926-10-01,13.979999999999999,11.96,11.91,12.33,11.3,11.190000000000001,9.66
1926-11-01,13.98,12.56,12.41,12.530000000000001,11.100000000000001,12.690000000000001,11.16
1926-12-01,16.58,14.16,13.91,15.330000000000002,14.0,13.49,12.860000000000001
1927-01-01,18.68,17.759999999999998,16.61,17.43,15.3,17.29,15.66
1927-02-01,19.180000000000003,17.76,17.61,17.330000000000002,15.8,16.79,14.66
1927-03-01,17.18,15.76,15.91,14.629999999999999,13.5,14.19,12.86
1927-04-01,14.78,11.959999999999999,12.61,11.329999999999998,10.100000000000001,10.89,9.76
1927-05-01,12.680000000000001,9.76,10.209999999999999,9.53,8.600000000000001,7.39,8.26
1927-06-01,9.98,6.959999999999999,7.510000000000001,6.43,5.9,4.09,5.46
1927-07-01,10.68,7.0600000000000005,8.21,7.930000000000001,7.4,4.99,6.26
1927-08-01,10.08,7.76,8.209999999999999,7.430000000000001,7.3,5.89,6.359999999999999
1927-09-01,11.780000000000001,10.26,10.21,10.030000000000001,10.4,9.49,8.36
1927-10-01,12.879999999999999,11.86,12.41,11.530000000000001,10.5,11.290000000000001,10.16
1927-11-01,14.780000000000001,12.16,11.81,12.330000000000002,11.3,11.59,10.26
1927-12-01,16.28,14.459999999999999,13.81,14.030000000000001,13.899999999999999,13.89,12.860000000000001
1928-01-01,18.080000000000002,15.959999999999999,16.0,16.73,16.1,15.989999999999998,15.96
1928-02-01,20.48,18.36,17.6,18.93,17.6,17.19,15.66
1928-03-01,18.38,16.06,16.6,17.43,16.6,15.69,14.86
1928-04-01,17.48,15.059999999999999,15.3,15.03,14.9,13.790000000000001,12.66
1928-05-01,14.98,11.36,12.4,12.23,10.200000000000001,8.69,9.559999999999999
1928-06-01,11.58,7.26,8.600000000000001,9.13,7.9,6.1899999999999995,6.16
1928-07-01,10.78,7.36,9.0,8.93,7.9,7.19,7.16
1928-08-01,10.879999999999999,7.86,8.6,9.13,8.299999999999999,7.09,7.96
1928-09-01,12.48,9.86,10.100000000000001,9.93,8.8,9.09,9.26
1928-10-01,13.68,12.46,12.1,12.33,11.100000000000001,11.99,10.66
1928-11-01,16.48,13.26,12.6,13.73,12.22,12.790000000000001,12.459999999999999
1928-12-01,17.18,15.459999999999999,14.5,15.930000000000001,14.82,13.99,12.66
1929-01-01,18.880000000000003,17.16,15.8,17.43,15.42,15.69,15.06
1929-02-01,18.48,17.060000000000002,16.2,17.13,14.72,16.19,14.66
1929-03-01,18.68,16.36,15.5,16.43,14.42,13.989999999999998,13.36
1929-04-01,15.979999999999999,12.959999999999999,12.8,14.129999999999999,11.92,11.09,11.26
1929-05-01,13.38,9.16,10.3,10.03,8.82,6.79,8.16
1929-06-01,12.08,8.459999999999999,10.100000000000001,9.23,8.72,7.39,7.66
1929-07-01,9.98,5.96,7.800000000000001,7.53,6.92,5.390000000000001,5.76
1929-08-01,10.58,7.0600000000000005,8.2,7.930000000000001,7.619999999999999,6.1899999999999995,7.16
1929-09-01,11.18,8.36,9.100000000000001,9.43,8.120000000000001,8.39,8.46
1929-10-01,13.78,11.76,11.399999999999999,12.53,11.42,11.290000000000001,10.56
1929-11-01,15.98,13.96,13.1,14.13,13.020000000000001,12.790000000000001,11.26
1929-12-01,17.38,14.959999999999999,13.9,14.73,13.52,14.59,11.66
1930-01-01,18.580000000000002,15.76,14.7,15.53,13.82,14.489999999999998,13.26
1930-02-01,18.180000000000003,15.66,15.3,16.63,14.92,15.49,15.06
1930-03-01,17.18,14.56,14.8,15.43,13.52,13.79,12.959999999999999
1930-04-01,14.68,12.56,13.5,13.53,12.22,11.39,11.86
1930-05-01,12.180000000000001,8.459999999999999,10.4,9.83,9.520000000000001,8.39,8.959999999999999
1930-06-01,10.68,6.959999999999999,8.3,7.53,6.5200000000000005,5.09,6.36
1930-07-01,9.58,5.36,6.800000000000001,6.33,6.0200000000000005,4.59,4.76
1930-08-01,11.48,7.86,8.9,8.73,8.62,5.6899999999999995,6.56
1930-09-01,11.280000000000001,8.36,8.700000000000001,8.83,8.42,7.289999999999999,7.5600000000000005
1930-10-01,12.28,9.86,10.299999999999999,10.93,9.620000000000001,9.290000000000001,9.06
1930-11-01,13.88,11.66,11.6,12.530000000000001,11.020000000000001,11.290000000000001,9.959999999999999
